Word	BlogFreq	BlogFreqPm	BlogCD	BlogCDPc	TwitterFreq	TwitterFreqPm	TwitterCD	TwitterCDPc	NewsFreq	NewsFreqPm	NewsCD	NewsCDPc.
و	677999	45665.1609	189373	50.8967	217290	17737.7521	168777	17.9501	648455	42955.0857	214149	69.7904
به	395916	26666.0686	159661	42.9112	223683	18259.6236	190419	20.2518	449226	29757.7185	197006	64.2035
که	389411	26227.9383	156779	42.1366	238660	19482.2216	205382	21.8432	254061	16829.5595	131834	42.9642
در	353495	23808.8936	143173	38.4798	95435	7790.5213	83940	8.9274	514637	34090.6870	211265	68.8505
از	327594	22064.3876	148237	39.8408	209766	17123.5552	183893	19.5578	360388	23872.8939	178068	58.0317
می	308234	20760.4365	123957	33.3152	159805	13045.1538	124898	13.2834	146398	9697.7256	79092	25.7758
را	252337	16995.6146	120545	32.3982	45652	3726.6504	39132	4.1618	226520	15005.1831	132643	43.2279
این	195944	13197.3857	101024	27.1517	134811	11004.8511	123787	13.1652	137915	9135.7930	81917	26.6965
است	177657	11965.7042	94414	25.3751	34523	2818.1712	30877	3.2839	221622	14680.7288	134654	43.8833
با	152773	10289.6960	92681	24.9094	103161	8421.2078	94589	10.0599	189397	12546.0739	122112	39.7959
های	102305	6890.5327	62569	16.8163	34627	2826.6609	32312	3.4365	92585	6133.0341	59713	19.4603
هم	94971	6396.5669	59132	15.8926	105820	8638.2665	95900	10.1993	51891	3437.3740	37396	12.1872
آن	89693	6041.0786	55796	14.9960	9629	786.0316	8831	0.9392	81855	5422.2553	59141	19.2738
برای	79379	5346.4014	54992	14.7799	28543	2330.0136	26667	2.8361	59383	3933.6606	45917	14.9642
بود	76090	5124.8779	46034	12.3723	57641	4705.3328	51173	5.4425	57337	3798.1290	42550	13.8669
من	69985	4713.6888	44457	11.9485	134322	10964.9332	121178	12.8878	21845	1447.0609	13951	4.5466
یک	67311	4533.5873	44045	11.8377	28421	2320.0545	25712	2.7346	30708	2034.1655	23607	7.6934
خود	58752	3957.1143	40268	10.8226	11015	899.1732	10321	1.0977	62421	4134.9044	49099	16.0012
تا	57483	3871.6435	44241	11.8904	60842	4966.6359	56747	6.0353	47925	3174.6574	39796	12.9694
ای	56691	3818.3001	42221	11.3475	36828	3006.3323	34352	3.6535	38967	2581.2598	31232	10.1784
ی	55477	3736.5337	31489	8.4631	34678	2830.8241	31497	3.3498	12720	842.6008	7147	2.3292
شده	53846	3626.6812	41404	11.1279	37651	3073.5151	36016	3.8304	73468	4866.6819	58436	19.0441
بر	48986	3299.3464	37299	10.0246	16863	1376.5554	15698	1.6695	55595	3682.7351	44566	14.5239
ما	47852	3222.9683	30834	8.2871	46043	3758.5684	42248	4.4932	40294	2669.1632	26565	8.6574
نمی	44325	2985.4148	32974	8.8622	32242	2631.9693	30268	3.2191	17996	1192.0946	14800	4.8233
شود	42275	2847.3415	31318	8.4172	6250	510.1981	5721	0.6085	59668	3952.5396	47312	15.4188
یا	40898	2754.5966	27297	7.3365	27541	2248.2187	22959	2.4418	13346	884.0684	10096	3.2902
او	40010	2694.7873	24823	6.6715	3930	320.8126	3460	0.3680	34184	2264.4234	24753	8.0669
شد	39544	2663.4009	30493	8.1954	38840	3170.5752	36613	3.8939	53345	3533.6902	43415	14.1488
کند	38879	2618.6112	28460	7.6490	4553	371.6691	4241	0.4510	35719	2366.1051	28949	9.4344
هر	38314	2580.5569	30252	8.1307	29479	2406.4209	27629	2.9385	24571	1627.6371	20480	6.6744
همه	37250	2508.8934	28737	7.7235	41915	3421.5927	39302	4.1799	19604	1298.6121	16330	5.3219
اما	36988	2491.2470	30491	8.1949	17042	1391.1674	16664	1.7723	38974	2581.7235	34061	11.1004
رو	36194	2437.7688	21482	5.7736	141080	11516.6003	125915	13.3916	6391	423.3539	5460	1.7794
کرد	35973	2422.8839	27961	7.5149	19183	1565.9409	18175	1.9330	46347	3070.1272	39494	12.8710
ایران	35000	2357.3495	23444	6.3009	12281	1002.5189	11590	1.2326	47480	3145.1797	33776	11.0075
چه	33751	2273.2258	24916	6.6965	41532	3390.3278	38675	4.1132	16747	1109.3581	13152	4.2862
کرده	33050	2226.0115	27043	7.2682	16494	1346.4333	15877	1.6886	34926	2313.5751	30507	9.9421
اند	32134	2164.3163	23190	6.2326	4138	337.7920	3863	0.4108	37385	2476.4646	29718	9.6850
سال	29724	2001.9959	22169	5.9582	13009	1061.9468	11885	1.2640	48915	3240.2372	36014	11.7368
بی	29065	1957.6104	22559	6.0631	25653	2094.0980	22589	2.4024	14501	960.5781	10879	3.5454
تو	29060	1957.2736	20779	5.5847	128531	10492.2041	113929	12.1168	2427	160.7698	1747	0.5693
اگر	28414	1913.7637	22828	6.1354	9521	777.2154	8894	0.9459	19671	1303.0503	16617	5.4154
نه	27509	1852.8094	19277	5.1810	30399	2481.5221	24576	2.6138	12062	799.0134	9253	3.0155
باشد	27462	1849.6438	21521	5.7841	5080	414.6890	4701	0.5000	23023	1525.0942	19429	6.3318
مردم	26780	1803.7092	18404	4.9463	9745	795.5009	9172	0.9755	29899	1980.5755	21837	7.1166
دست	26333	1773.6024	21679	5.8265	16847	1375.2493	15656	1.6651	20044	1327.7587	17700	5.7684
باید	26225	1766.3283	20710	5.5661	33261	2715.1520	31751	3.3768	13429	889.5665	11045	3.5995
دارد	26202	1764.7792	21815	5.8631	3933	321.0575	3694	0.3929	31244	2069.6713	27434	8.9406
دیگر	26166	1762.3545	21385	5.7475	3432	280.1600	3340	0.3552	14950	990.3209	13487	4.3954
نیست	25811	1738.4443	21355	5.7395	27226	2222.5047	25789	2.7428	8946	592.6027	8042	2.6209
کنند	25541	1720.2590	19492	5.2388	3600	293.8741	3351	0.3564	25941	1718.3889	21225	6.9172
کار	24368	1641.2541	18795	5.0514	22078	1802.2647	20756	2.2075	16863	1117.0422	14049	4.5785
دو	23591	1588.9209	19084	5.1291	20514	1674.5927	19324	2.0552	23016	1524.6305	19601	6.3879
شما	22993	1548.6439	15245	4.0973	20441	1668.6336	19217	2.0438	11450	758.4732	7869	2.5645
کنم	22175	1493.5493	16872	4.5346	53757	4388.2753	49990	5.3166	5434	359.9601	4528	1.4757
بعد	22095	1488.1611	17809	4.7864	36045	2942.4146	33970	3.6128	12684	840.2161	11113	3.6217
روز	22083	1487.3529	17435	4.6859	23915	1952.2221	22072	2.3474	28460	1885.2530	23867	7.7782
نیز	21954	1478.6643	16904	4.5432	1543	125.9577	1511	0.1607	20278	1343.2593	17816	5.8062
آنها	21270	1432.5950	15714	4.2234	1198	97.7948	1125	0.1196	25861	1713.0895	20836	6.7904
گفت	20719	1395.4836	16429	4.4155	10150	828.5618	9369	0.9964	41450	2745.7392	37767	12.3081
ِ	20497	1380.5312	7749	2.0827	8408	686.3593	6393	0.6799	237	15.6994	165	0.0538
پس	19773	1331.7678	17062	4.5857	12234	998.6822	11949	1.2708	22402	1483.9578	20008	6.5205
ولی	19335	1302.2672	15937	4.2833	31495	2570.9904	30893	3.2856	6416	425.0100	5730	1.8674
سر	18514	1246.9706	15993	4.2984	22558	1841.4479	21649	2.3025	9473	627.5124	8733	2.8461
ام	18402	1239.4270	13443	3.6130	20542	1676.8784	19070	2.0282	4412	292.2606	3496	1.1393
یکی	18363	1236.8003	15298	4.1116	27938	2280.6264	25784	2.7422	8624	571.2727	7935	2.5860
همین	18271	1230.6038	15535	4.1753	14733	1202.6798	14336	1.5247	7804	516.9541	7200	2.3465
هیچ	18047	1215.5168	14934	4.0137	14842	1211.5777	14095	1.4991	6640	439.8482	5937	1.9348
زندگی	17839	1201.5074	13027	3.5012	14890	1215.4960	14016	1.4907	4169	276.1637	3445	1.1227
قرار	17822	1200.3624	15335	4.1215	5462	445.8723	5342	0.5681	29448	1950.7003	26174	8.5300
روی	17679	1190.7309	14642	3.9352	8678	708.3999	8335	0.8865	6710	444.4852	6038	1.9678
چند	17552	1182.1771	15106	4.0600	12728	1039.0083	12277	1.3057	12523	829.5511	11491	3.7449
پیش	17253	1162.0386	14995	4.0301	10741	876.8061	10404	1.1065	12206	808.5523	11131	3.6276
راه	16272	1095.9655	13573	3.6479	9845	803.6641	9337	0.9930	14219	941.8978	12150	3.9596
مورد	16208	1091.6549	13629	3.6630	5103	416.5666	4944	0.5258	25197	1669.1047	21876	7.1293
کردن	15518	1045.1814	13097	3.5200	16986	1386.5961	16221	1.7252	9304	616.3174	8285	2.7001
بوده	15280	1029.1515	12547	3.3722	7432	606.6868	7017	0.7463	16650	1102.9326	14677	4.7832
تنها	15232	1025.9185	13269	3.5662	7558	616.9724	7198	0.7655	12593	834.1880	11600	3.7804
خیلی	15155	1020.7324	11872	3.1908	41887	3419.3070	38536	4.0985	2938	194.6196	2475	0.8066
هستند	15112	1017.8362	12643	3.3980	2963	241.8747	2851	0.3032	17417	1153.7404	15483	5.0459
چون	14987	1009.4171	12844	3.4520	8885	725.2977	8583	0.9128	7736	512.4497	7048	2.2969
خواهد	14784	995.7444	12009	3.2276	3223	263.0990	3084	0.3280	22200	1470.5768	18963	6.1800
داشته	14551	980.0512	12760	3.4294	8492	693.2164	8273	0.8799	16234	1075.3759	14774	4.8148
همان	14460	973.9221	12264	3.2961	1198	97.7948	1138	0.1210	7677	508.5414	6944	2.2630
اسلامی	14405	970.2177	10564	2.8392	2074	169.3041	1987	0.2113	18466	1223.2285	14759	4.8099
وقتی	14393	969.4095	12100	3.2521	17033	1390.4327	16245	1.7277	3754	248.6732	3327	1.0843
اینکه	14386	968.9380	12062	3.2418	11872	969.1315	11507	1.2238	7662	507.5477	6963	2.2692
حال	14141	952.4366	12651	3.4001	16662	1360.1474	16128	1.7153	17709	1173.0831	16251	5.2961
تر	14070	947.6545	11408	3.0661	8919	728.0731	8300	0.8827	9440	625.3264	8048	2.6228
نظر	14014	943.8828	12076	3.2456	5951	485.7902	5686	0.6047	18647	1235.2183	16505	5.3789
فکر	13952	939.7069	11642	3.1290	17381	1418.8406	16580	1.7633	3954	261.9217	3590	1.1700
وجود	13798	929.3345	11632	3.1263	3455	282.0375	3356	0.3569	18529	1227.4017	16270	5.3023
بودند	13518	910.4757	10332	2.7769	953	77.7950	907	0.0965	12354	818.3561	10416	3.3945
کشور	13355	899.4972	10513	2.8255	2351	191.9161	2259	0.2403	31578	2091.7962	25416	8.2830
کسی	13264	893.3681	10956	2.9446	15254	1245.2100	14507	1.5429	3633	240.6579	3212	1.0468
باز	13233	891.2802	11574	3.1107	17274	1410.1060	16427	1.7471	5692	377.0506	5241	1.7080
حتی	13221	890.4720	11286	3.0333	9075	740.8077	8893	0.9458	7200	476.9438	6575	2.1428
داد	13193	888.5861	11755	3.1593	8252	673.6248	7956	0.8462	18850	1248.6655	17600	5.7358
چرا	13120	883.6693	10935	2.9389	28588	2333.6870	26801	2.8504	7475	495.1604	6588	2.1470
تمام	13026	877.3381	11340	3.0478	6348	518.1980	6159	0.6550	8933	591.7416	8156	2.6580
داشت	12971	873.6337	11389	3.0610	6358	519.0143	6163	0.6555	16257	1076.8994	15104	4.9223
داده	12956	872.6234	11655	3.1324	5782	471.9945	5647	0.6006	17631	1167.9162	16460	5.3643
کردم	12918	870.0640	9686	2.6033	28961	2364.1357	27436	2.9179	2563	169.7788	2055	0.6697
فقط	12831	864.2043	11284	3.0327	21604	1763.5712	20912	2.2241	5259	348.3677	4845	1.5790
بزرگ	12784	861.0388	11179	3.0045	4219	344.4041	4010	0.4265	8152	540.0064	7299	2.3787
سیاسی	12530	843.9311	9206	2.4742	1223	99.8356	1169	0.1243	11515	762.7789	9152	2.9826
جامعه	12213	822.5803	8323	2.2369	1358	110.8558	1302	0.1385	12636	837.0364	9744	3.1755
دولت	12192	821.1659	8536	2.2942	1956	159.6716	1852	0.1970	32469	2150.8180	24015	7.8264
بار	12105	815.3062	10524	2.8285	11117	907.4996	10502	1.1169	9270	614.0652	8369	2.7274
دهد	12035	810.5915	10636	2.8586	1202	98.1213	1150	0.1223	15462	1024.2369	14178	4.6206
شدن	11594	780.8889	10032	2.6962	9615	784.8888	9245	0.9832	11342	751.3190	10222	3.3313
کنیم	11494	774.1536	8832	2.3737	10636	868.2348	10066	1.0706	5271	349.1626	4276	1.3935
کردند	11373	766.0039	9122	2.4517	1558	127.1822	1482	0.1576	13621	902.2850	11651	3.7970
دارند	11084	746.5389	9731	2.6153	1803	147.1820	1735	0.1845	12173	806.3663	11101	3.6178
بیشتر	11072	745.7307	9570	2.5721	9244	754.6034	8839	0.9401	5261	348.5002	4815	1.5692
گرفته	11037	743.3733	10101	2.7148	6535	533.4632	6392	0.6798	14391	953.2915	13540	4.4126
چیزی	10892	733.6072	9407	2.5283	11677	953.2134	11346	1.2067	1739	115.1952	1637	0.5335
مثل	10811	728.1516	9272	2.4920	11197	914.0301	10635	1.1311	3780	250.3955	3385	1.1032
زمان	10769	725.3228	9088	2.4425	4333	353.7102	4103	0.4364	11865	785.9637	10619	3.4607
کنید	10745	723.7063	8012	2.1533	9253	755.3381	8625	0.9173	2734	181.1062	2247	0.7323
نام	10638	716.4996	8670	2.3302	3364	274.6090	3213	0.3417	9448	625.8563	8084	2.6345
البته	10611	714.6810	9535	2.5627	10819	883.1734	10748	1.1431	7591	502.8445	7114	2.3184
بین	10510	707.8784	9060	2.4350	4194	342.3634	4086	0.4346	10987	727.8031	9562	3.1162
یعنی	10479	705.7905	8782	2.3603	14336	1170.2721	13693	1.4563	2909	192.6986	2614	0.8519
چنین	10450	703.8372	8828	2.3727	1126	91.9173	1105	0.1175	5666	375.3283	5133	1.6728
امروز	10325	695.4181	9110	2.4484	22774	1859.0803	22312	2.3730	10963	726.2132	9934	3.2375
عنوان	10306	694.1384	8977	2.4127	2045	166.9368	2024	0.2153	20723	1372.7371	18473	6.0203
توی	10289	692.9934	7439	1.9993	11930	973.8662	11293	1.2011	363	24.0459	293	0.0955
صورت	10259	690.9728	9036	2.4286	3010	245.7114	2965	0.3153	17588	1165.0678	15783	5.1436
خانه	10246	690.0972	7646	2.0550	2661	217.2220	2487	0.2645	7605	503.7719	5760	1.8772
حالا	10052	677.0308	8940	2.4028	24529	2002.3440	23990	2.5514	2654	175.8068	2432	0.7926
بودم	10029	675.4817	7558	2.0313	15461	1262.1077	14604	1.5532	1969	130.4309	1657	0.5400
جمهوری	10018	674.7408	7895	2.1219	1371	111.9171	1342	0.1427	17083	1131.6155	14364	4.6812
شاید	9900	666.7932	8431	2.2660	7405	604.4827	7018	0.7464	2165	143.4144	2002	0.6524
سه	9865	664.4358	8497	2.2837	10738	876.5612	10165	1.0811	11770	779.6707	10633	3.4653
دوست	9801	660.1252	8086	2.1732	18371	1499.6560	16838	1.7908	2254	149.3099	2030	0.6616
حقوق	9771	658.1046	6983	1.8768	1345	109.7946	1255	0.1335	16602	1099.7530	11465	3.7364
بسیار	9670	651.3020	8309	2.2332	2397	195.6712	2249	0.2392	4908	325.1167	4448	1.4496
هنوز	9562	644.0279	8420	2.2630	12145	991.4170	11856	1.2609	6941	459.7871	6409	2.0887
ماه	9539	642.4788	8055	2.1649	7440	607.3398	6979	0.7422	16160	1070.4740	13731	4.4749
زبان	9523	641.4011	6049	1.6258	2475	202.0385	2337	0.2485	3863	255.8936	2934	0.9562
خوب	9477	638.3029	8099	2.1767	24902	2032.7926	23640	2.5142	3747	248.2095	3305	1.0771
جنبش	9470	637.8314	5439	1.4618	1070	87.3459	1009	0.1073	7245	479.9247	4806	1.5663
هست	9441	635.8782	8038	2.1603	16493	1346.3516	15736	1.6736	2352	155.8017	2131	0.6945
کتاب	9306	626.7856	6247	1.6790	4803	392.0771	4404	0.4684	4064	269.2083	2795	0.9109
استفاده	9228	621.5320	7756	2.0845	5496	448.6478	5328	0.5667	12342	817.5612	10687	3.4829
وی	9225	621.3300	7314	1.9657	4288	350.0367	4045	0.4302	19158	1269.0681	16812	5.4790
آدم	9165	617.2888	7230	1.9432	21315	1739.9797	20133	2.1412	1386	91.8117	1194	0.3891
گفته	9114	613.8538	8225	2.2106	4584	374.1997	4423	0.4704	18789	1244.6247	17729	5.7778
حرف	9016	607.2532	7341	1.9730	10996	897.6222	10305	1.0960	3237	214.4260	2734	0.8910
جا	8976	604.5591	7776	2.0899	9104	743.1750	8679	0.9230	3325	220.2553	2970	0.9679
بدون	8974	604.4244	7854	2.1109	5325	434.6888	5101	0.5425	8372	554.5797	7645	2.4915
دارم	8927	601.2588	7646	2.0550	50046	4085.3401	47747	5.0781	2272	150.5023	2052	0.6687
بودن	8894	599.0362	7322	1.9679	9319	760.7258	8661	0.9211	5224	346.0493	4679	1.5249
نشان	8874	597.6891	7927	2.1305	944	77.0603	925	0.0984	11227	743.7012	10457	3.4079
آزادی	8873	597.6218	6782	1.8228	2713	221.4668	2466	0.2623	7906	523.7108	6151	2.0046
شوند	8855	596.4094	7698	2.0689	1067	87.1010	1012	0.1076	10486	694.6157	9473	3.0872
گذشته	8822	594.1868	7797	2.0956	2503	204.3241	2430	0.2584	18005	1192.6908	16678	5.4353
اول	8799	592.6377	7923	2.1294	9140	746.1137	8889	0.9454	8566	567.4307	7850	2.5583
کم	8777	591.1559	7042	1.8926	12997	1060.9672	10697	1.1377	4131	273.6465	3717	1.2114
انجام	8753	589.5394	7601	2.0429	4462	364.2406	4253	0.4523	16242	1075.9058	14477	4.7180
زیر	8744	588.9333	7965	2.1407	6901	563.3404	6685	0.7110	3661	242.5127	3430	1.1178
جهان	8724	587.5862	7107	1.9101	2751	224.5688	2590	0.2755	9641	638.6410	8070	2.6300
میان	8707	586.4412	7591	2.0402	3011	245.7930	2928	0.3114	5282	349.8913	4845	1.5790
زن	8675	584.2859	6332	1.7018	5291	431.9133	4848	0.5156	3666	242.8439	2769	0.9024
خودش	8650	582.6021	7280	1.9566	8770	715.9100	8454	0.8991	2697	178.6552	2381	0.7760
حکومت	8620	580.5815	6226	1.6733	1010	82.4480	947	0.1007	6919	458.3298	5503	1.7934
انسان	8519	573.7789	5931	1.5940	2726	222.5280	2536	0.2697	4025	266.6249	2890	0.9418
جای	8488	571.6909	7643	2.0542	8044	656.6454	7776	0.8270	3608	239.0019	3363	1.0960
نوشته	8484	571.4215	7057	1.8967	3979	324.8125	3845	0.4089	5033	333.3970	4659	1.5184
دیگری	8465	570.1418	7585	2.0386	984	80.3256	956	0.1017	3935	260.6631	3733	1.2166
دانشگاه	8295	558.6918	5624	1.5115	6248	510.0349	5828	0.6198	11730	777.0210	7747	2.5247
انقلاب	8258	556.1998	6085	1.6354	2629	214.6097	2449	0.2605	14603	967.3348	10956	3.5705
شب	8246	555.3916	6905	1.8558	18505	1510.5946	17207	1.8300	3915	259.3382	3392	1.1054
خودم	8190	551.6198	6726	1.8077	17657	1441.3709	16757	1.7822	1111	73.5951	994	0.3239
بچه	8141	548.3195	5869	1.5774	14249	1163.1701	13399	1.4250	1962	129.9672	1509	0.4918
زندان	8072	543.6722	5658	1.5207	1132	92.4071	1074	0.1142	9320	617.3773	6768	2.2057
زنان	8062	542.9986	5064	1.3610	791	64.5707	750	0.0798	7339	486.1515	4525	1.4747
تواند	8042	541.6516	6934	1.8636	587	47.9178	557	0.0592	9893	655.3341	8960	2.9200
شان	7986	537.8798	6288	1.6900	495	40.4077	473	0.0503	3870	256.3573	3420	1.1146
نگاه	7975	537.1389	6872	1.8469	5171	422.1175	4939	0.5253	4103	271.7917	3592	1.1706
وقت	7951	535.5225	6960	1.8706	11527	940.9686	11085	1.1789	3480	230.5229	3134	1.0214
ایرانی	7929	534.0407	6272	1.6857	3806	310.6903	3649	0.3881	4829	319.8836	4233	1.3795
توان	7869	529.9995	6858	1.8432	945	77.1420	868	0.0923	9185	608.4346	8247	2.6877
برنامه	7651	515.3166	5640	1.5158	7826	638.8497	7333	0.7799	17816	1180.1710	14011	4.5661
آیا	7614	512.8246	6012	1.6158	3262	266.2826	3086	0.3282	3228	213.8298	2701	0.8802
قدرت	7580	510.5346	5724	1.5384	1168	95.3458	1119	0.1190	7948	526.4930	6296	2.0518
نفر	7516	506.2240	5973	1.6053	6702	547.0957	6195	0.6589	10257	679.4462	7970	2.5974
درست	7507	505.6178	6650	1.7873	8495	693.4613	8261	0.8786	3351	221.9776	3095	1.0086
اجتماعی	7456	502.1828	5598	1.5045	959	78.2848	936	0.0995	5237	346.9104	4212	1.3727
همیشه	7394	498.0069	6432	1.7287	10138	827.5822	9759	1.0379	1410	93.4015	1306	0.4256
ادامه	7286	490.7328	6702	1.8013	3112	254.0379	3053	0.3247	17222	1140.8232	16231	5.2896
شهر	7247	488.1061	5767	1.5500	3453	281.8743	3261	0.3468	13046	864.1957	10054	3.2766
دور	7231	487.0284	6473	1.7397	6241	509.4634	5889	0.6263	4728	313.1931	4269	1.3913
خدا	7185	483.9302	5648	1.5180	21278	1736.9593	20212	2.1496	2429	160.9023	1933	0.6300
گفتم	7183	483.7955	5689	1.5290	9431	769.8686	8915	0.9481	1425	94.3951	1159	0.3777
نظام	7081	476.9255	5243	1.4091	999	81.5501	955	0.1016	11427	756.9496	8786	2.8633
حق	7071	476.2520	5539	1.4887	2838	231.6708	2648	0.2816	6792	449.9170	5416	1.7651
فیلم	7065	475.8478	4128	1.1095	8834	721.1344	8029	0.8539	3783	250.5942	2339	0.7623
ترین	7065	475.8478	5917	1.5903	4374	357.0571	4058	0.4316	4227	280.0058	3789	1.2348
چشم	7037	473.9620	6201	1.6666	5086	415.1788	4802	0.5107	3685	244.1025	3368	1.0976
جنگ	7021	472.8843	4962	1.3336	2055	167.7531	1862	0.1980	7395	489.8611	5521	1.7993
گوید	7020	472.8170	5912	1.5889	593	48.4076	562	0.0598	5482	363.1397	5207	1.6969
دل	7015	472.4802	6291	1.6908	11305	922.8464	10095	1.0736	1864	123.4755	1725	0.5622
نبود	7005	471.8067	6143	1.6510	7301	595.9930	6933	0.7374	4105	271.9242	3772	1.2293
تاریخ	6993	470.9984	5602	1.5056	1994	162.7736	1892	0.2012	2934	194.3546	2594	0.8454
تهران	6978	469.9881	5825	1.5656	5916	482.9331	5664	0.6024	20967	1388.9002	16849	5.4910
سازمان	6972	469.5840	5198	1.3970	893	72.8971	863	0.0918	22306	1477.5985	17523	5.7107
خانواده	6954	468.3717	5251	1.4113	2265	184.8958	2181	0.2320	8667	574.1211	6668	2.1731
دلیل	6927	466.5532	6115	1.6435	2300	187.7529	2195	0.2334	6137	406.5284	5686	1.8530
آنان	6922	466.2164	5420	1.4567	458	37.3873	423	0.0450	7525	498.4726	6354	2.0707
توجه	6906	465.1387	6226	1.6733	2190	178.7734	2064	0.2195	12677	839.7524	11466	3.7367
شرکت	6901	464.8020	5110	1.3734	3552	289.9558	3410	0.3627	13563	898.4430	10136	3.3033
بازی	6863	462.2426	5177	1.3914	11634	949.7032	10732	1.1414	6364	421.5654	4498	1.4659
انتخابات	6856	461.7711	4658	1.2519	1377	112.4069	1293	0.1375	17267	1143.8041	11901	3.8785
چیز	6826	459.7505	5942	1.5970	7608	621.0540	7248	0.7709	1048	69.4218	990	0.3226
ساعت	6812	458.8076	5469	1.4699	18900	1542.8391	17285	1.8383	5242	347.2416	4494	1.4646
کنار	6758	455.1705	6107	1.6413	3540	288.9762	3442	0.3661	4199	278.1510	3953	1.2883
باشند	6744	454.2276	5888	1.5825	686	55.9993	668	0.0710	7211	477.6725	6511	2.1219
بخش	6738	453.8235	5614	1.5088	1483	121.0598	1419	0.1509	15174	1005.1591	11921	3.8850
آب	6706	451.6682	5233	1.4064	7511	613.1357	6934	0.7375	4604	304.9791	3345	1.0901
پیدا	6688	450.4558	6042	1.6239	8094	660.7270	7885	0.8386	2852	188.9228	2652	0.8643
یاد	6579	443.1144	5779	1.5532	7955	649.3802	7576	0.8057	1803	119.4347	1691	0.5511
گرفت	6448	434.2911	5998	1.6120	3686	300.8944	3612	0.3842	8054	533.5147	7651	2.4934
سوی	6439	433.6850	5765	1.5494	1082	88.3255	1047	0.1114	8919	590.8142	8236	2.6841
کاری	6427	432.8767	5719	1.5371	6826	557.2180	6626	0.7047	2328	154.2118	2165	0.7056
رفت	6427	432.8767	5762	1.5486	7970	650.6047	7703	0.8192	4054	268.5459	3837	1.2505
اعلام	6398	430.9235	5634	1.5142	3056	249.4665	2979	0.3168	18613	1232.9661	16748	5.4581
طرف	6359	428.2967	5324	1.4309	5637	460.1579	5215	0.5546	4346	287.8886	3790	1.2351
قانون	6339	426.9497	4364	1.1729	1236	100.8968	1161	0.1235	12591	834.0555	8872	2.8914
شدند	6326	426.0741	5476	1.4718	1171	95.5907	1138	0.1210	8871	587.6346	7998	2.6065
اینجا	6315	425.3332	5519	1.4833	11796	962.9275	11447	1.2174	920	60.9428	839	0.2734
آمده	6288	423.5147	5826	1.5658	854	69.7135	782	0.0832	6672	441.9680	6382	2.0799
آمد	6287	423.4473	5675	1.5252	1659	135.4270	1535	0.1633	3785	250.7267	3582	1.1674
پر	6271	422.3697	5648	1.5180	6212	507.0961	5913	0.6289	2223	147.2564	2114	0.6889
بلکه	6266	422.0329	5764	1.5492	1630	133.0597	1624	0.1727	4687	310.4772	4463	1.4545
قبل	6228	419.4735	5753	1.5462	4727	385.8730	4651	0.4947	6548	433.7539	6079	1.9811
غیر	6176	415.9712	5438	1.4615	2670	217.9566	2622	0.2789	3654	242.0490	3262	1.0631
توسط	6135	413.2097	5512	1.4814	1149	93.7948	1124	0.1195	10437	691.3698	9630	3.1384
جان	6120	412.1994	5439	1.4618	6352	518.5246	6041	0.6425	3305	218.9305	2994	0.9757
مرد	6114	411.7953	4847	1.3027	5057	412.8115	4696	0.4994	2133	141.2946	1755	0.5719
خبر	6094	410.4482	5233	1.4064	6332	516.8919	6026	0.6409	10898	721.9075	9904	3.2277
بیش	6064	408.4276	5489	1.4752	1636	133.5495	1598	0.1700	4599	304.6479	4272	1.3922
دهند	6019	405.3968	5494	1.4766	611	49.8770	593	0.0631	7725	511.7210	7218	2.3523
بیرون	6000	404.1171	5317	1.4290	9058	739.4199	8797	0.9356	1260	83.4652	1172	0.3820
بالا	5913	398.2574	5291	1.4220	7196	587.4217	6922	0.7362	3408	225.7534	3137	1.0223
نژاد	5898	397.2471	4480	1.2041	2321	189.4672	2263	0.2407	12190	807.4924	9961	3.2463
پشت	5840	393.3406	5227	1.4048	5908	482.2801	5712	0.6075	2844	188.3928	2669	0.8698
گروه	5806	391.0506	4405	1.1839	1521	124.1618	1433	0.1524	13698	907.3857	11416	3.7204
الله	5778	389.1647	4454	1.1971	3579	292.1599	3195	0.3398	11158	739.1305	8956	2.9187
نامه	5757	387.7503	4491	1.2070	2398	195.7528	2296	0.2442	9766	646.9213	7768	2.5316
طور	5756	387.6830	5237	1.4075	1514	123.5904	1496	0.1591	7545	499.7974	7063	2.3018
هزار	5755	387.6156	4645	1.2484	3875	316.3228	3608	0.3837	9500	629.3009	7010	2.2845
مهم	5750	387.2789	5052	1.3578	3673	299.8332	3261	0.3468	6722	445.2801	6234	2.0316
بسیاری	5738	386.4706	5090	1.3680	238	19.4283	236	0.0251	4062	269.0758	3773	1.2296
روزنامه	5725	385.5950	4257	1.1441	1115	91.0193	1016	0.1081	10760	712.7661	7770	2.5322
علی	5716	384.9889	4623	1.2425	4209	343.5878	3973	0.4225	7787	515.8280	6148	2.0036
تازه	5714	384.8542	5164	1.3879	8158	665.9514	7999	0.8507	3432	227.3432	3241	1.0562
سبز	5702	384.0459	4244	1.1406	2833	231.2626	2609	0.2775	4233	280.4032	3291	1.0725
دنیا	5667	381.6886	4819	1.2952	7970	650.6047	7530	0.8008	1699	112.5455	1517	0.4944
ملت	5652	380.6783	4376	1.1761	6216	507.4226	6037	0.6421	7005	464.0266	5453	1.7771
نتیجه	5621	378.5903	4994	1.3422	2655	216.7322	2607	0.2773	4337	287.2924	4007	1.3059
