Word	BlogFreq	BlogFreqPm	BlogCD	BlogCDPc	TwitterFreq	TwitterFreqPm	TwitterCD	TwitterCDPc	NewsFreq	NewsFreqPm	NewsCD	NewsCDPc.
không	229146	13995.5557	136266	33.8536	33561	2761.1371	29654	3.5384	144122	8205.0860	94620	33.2678
là	216181	13203.6921	122848	30.5201	136521	11231.8821	119473	14.2558	172400	9814.9959	112467	39.5427
có	204944	12517.3695	120644	29.9725	136117	11198.6442	120789	14.4128	197588	11248.9873	123004	43.2475
của	179283	10950.0720	103321	25.6689	58637	4824.1946	54311	6.4805	208006	11842.0999	129167	45.4143
một	178102	10877.9401	106900	26.5580	14288	1175.5051	13072	1.5598	138065	7860.2518	93985	33.0446
và	144703	8838.0286	83173	20.6633	28050	2307.7350	26575	3.1710	211822	12059.3507	135577	47.6681
người	143700	8776.7683	88646	22.0230	25341	2084.8597	22825	2.7235	123880	7052.6780	80916	28.4496
trong	110350	6739.8496	77459	19.2438	22079	1816.4878	21339	2.5462	140529	8000.5311	101611	35.7258
cho	106149	6483.2650	75476	18.7511	76330	6279.8365	71580	8.5411	132730	7556.5221	96365	33.8814
được	103919	6347.0632	72654	18.0500	22311	1835.5749	20914	2.4955	135618	7720.9403	96340	33.8726
như	100168	6117.9633	73559	18.2748	41980	3453.7867	40007	4.7737	67429	3838.8362	54948	19.3194
những	99509	6077.7135	57447	14.2720	10282	845.9227	9489	1.1322	106804	6080.5152	72733	25.5725
tôi	95745	5847.8196	42847	10.6448	20331	1672.6760	15460	1.8447	78178	4450.7932	33553	11.7970
lại	94716	5784.9714	71870	17.8552	56301	4632.0068	52787	6.2987	57686	3284.1523	47071	16.5499
đã	94144	5750.0353	67277	16.7142	30222	2486.4302	28891	3.4473	117849	6709.3239	87896	30.9037
cũng	90243	5511.7738	67005	16.6466	58629	4823.5364	54647	6.5206	75557	4301.5757	60538	21.2848
ra	86875	5306.0664	67201	16.6953	44294	3644.1645	42164	5.0311	69838	3975.9842	57801	20.3225
với	81731	4991.8862	59257	14.7217	25664	2111.4336	24358	2.9065	123385	7024.4969	90687	31.8850
ta	79501	4855.6845	49652	12.3354	47815	3933.8449	39278	4.6867	17452	993.5691	13680	4.8098
anh	78685	4805.8456	43346	10.7688	62252	5121.6086	49393	5.8937	54732	3115.9765	31934	11.2278
mà	77170	4713.3139	58080	14.4293	125375	10314.8763	114106	13.6154	41153	2342.9033	34894	12.2685
này	77012	4703.6637	60603	15.0561	48599	3998.3463	46469	5.5448	78500	4469.1251	65556	23.0491
đi	76007	4642.2813	56955	14.1498	122799	10102.9431	105884	12.6343	41217	2346.5469	32253	11.3400
nói	73384	4482.0763	56843	14.1220	36441	2998.0810	33281	3.9712	31048	1767.6102	25853	9.0898
mình	71417	4361.9378	47143	11.7121	76481	6292.2596	64218	7.6626	38895	2214.3519	29015	10.2015
các	70841	4326.7574	41298	10.2600	20601	1694.8895	18545	2.2128	149882	8533.0117	91575	32.1972
làm	70230	4289.4394	53304	13.2427	55411	4558.7845	50694	6.0489	60227	3428.8153	46235	16.2559
đến	69680	4255.8470	54181	13.4606	25607	2106.7441	24205	2.8882	71134	4049.7675	56575	19.8914
thì	69214	4227.3851	49351	12.2607	71326	5868.1465	64409	7.6854	48183	2743.1319	37037	13.0220
đó	68148	4162.2770	52135	12.9523	50772	4177.1238	46418	5.5387	65976	3756.1147	55138	19.3862
phải	67032	4094.1151	51068	12.6872	38557	3172.1690	36722	4.3817	58242	3315.8062	45602	16.0334
thể	64796	3957.5468	48512	12.0522	14713	1210.4708	13980	1.6681	62805	3575.5848	49722	17.4820
ở	64465	3937.3303	47793	11.8736	34118	2806.9627	31573	3.7674	74921	4265.3672	56598	19.8995
để	64228	3922.8551	49095	12.1971	31678	2606.2185	30270	3.6119	83742	4767.5602	66105	23.2421
về	61752	3771.6284	47058	11.6910	27728	2281.2434	25984	3.1005	68958	3925.8845	55024	19.3461
khi	60728	3709.0855	47335	11.7598	20282	1668.6446	19499	2.3267	82335	4687.4576	66333	23.3223
nhưng	60228	3678.5470	50435	12.5300	29873	2457.7172	29294	3.4954	52778	3004.7323	45778	16.0953
vào	59706	3646.6648	46973	11.6699	25328	2083.7901	23872	2.8485	62396	3552.2998	51119	17.9731
con	58895	3597.1313	37891	9.4136	46478	3823.8470	40316	4.8106	41735	2376.0374	27695	9.7374
thế	57882	3535.2603	45455	11.2927	65945	5425.4398	61985	7.3962	39811	2266.5012	33593	11.8111
cái	57270	3497.8811	40613	10.0898	80785	6646.3591	72619	8.6651	15801	899.5751	12655	4.4494
chỉ	56435	3446.8818	45969	11.4204	25642	2109.6236	24702	2.9475	52193	2971.4274	43805	15.4016
còn	55994	3419.9469	45562	11.3193	40529	3334.4097	38757	4.6246	48088	2737.7234	41070	14.4400
sự	49372	3015.4948	35755	8.8829	8696	715.4390	8308	0.9913	52163	2969.7194	41905	14.7335
nhà	48430	2957.9603	33617	8.3517	28033	2306.3364	26127	3.1175	61781	3517.2869	44907	15.7890
gì	48035	2933.8348	39920	9.9176	41745	3434.4527	39143	4.6706	18222	1037.4063	15822	5.5629
thấy	47355	2892.3025	39177	9.7331	40256	3311.9494	38017	4.5363	25281	1439.2860	22048	7.7519
từ	47038	2872.9410	36609	9.0951	17488	1438.7761	15904	1.8977	63818	3633.2564	51571	18.1321
đầu	46937	2866.7723	39204	9.7398	19715	1621.9963	18843	2.2484	54888	3124.8578	43584	15.3239
rồi	46879	2863.2298	38764	9.6304	63133	5194.0904	59168	7.0601	16540	941.6475	14443	5.0781
sẽ	45186	2759.8264	34759	8.6355	25262	2078.3602	23595	2.8154	61249	3486.9993	47454	16.6845
lên	44976	2747.0002	37921	9.4210	35002	2879.6913	33020	3.9400	29668	1689.0446	26074	9.1675
biết	44732	2732.0974	36678	9.1122	29923	2461.8308	28236	3.3692	38465	2189.8713	33887	11.9145
trên	44606	2724.4017	37172	9.2349	15061	1239.1015	14619	1.7444	56182	3198.5272	46950	16.5073
em	43653	2666.1953	25958	6.4490	86449	7112.3489	68576	8.1826	25322	1441.6202	13610	4.7852
công	43536	2659.0493	30735	7.6357	9781	804.7043	9381	1.1194	84036	4784.2981	58373	20.5236
ông	42651	2604.9961	23619	5.8679	7813	642.7926	6893	0.8225	51613	2938.4071	33922	11.9268
cả	42285	2582.6419	34596	8.5950	28290	2327.4804	26974	3.2186	35168	2002.1681	30518	10.7299
nào	42253	2580.6875	35177	8.7393	46183	3799.5767	44142	5.2671	24958	1420.8971	21993	7.7326
vì	41720	2548.1334	33492	8.3207	18692	1537.8318	17676	2.1091	35028	1994.1977	30181	10.6115
cô	40761	2489.5606	23175	5.7575	13262	1091.0938	11502	1.3724	23345	1329.0666	14875	5.2300
sau	40587	2478.9332	34947	8.6822	16662	1370.8193	16166	1.9290	44766	2548.5969	39036	13.7248
bị	40374	2465.9238	31685	7.8718	30482	2507.8210	28979	3.4578	51143	2911.6493	39509	13.8911
hắn	39683	2423.7195	24751	6.1491	883	72.6463	731	0.0872	1203	68.4886	711	0.2500
sao	39152	2391.2876	33390	8.2953	76542	6297.2782	71726	8.5585	13677	778.6525	12171	4.2792
nhân	38975	2380.4770	29292	7.2772	3746	308.1916	3599	0.4294	40987	2333.4526	32134	11.2981
nước	38768	2367.8341	27062	6.7232	4558	374.9967	4298	0.5128	47466	2702.3120	34142	12.0041
chính	38226	2334.7303	28856	7.1689	5871	483.0200	5675	0.6772	45875	2611.7340	36295	12.7611
ngày	37982	2319.8275	29952	7.4412	27981	2302.0582	25622	3.0573	47622	2711.1933	38319	13.4727
nhiều	37894	2314.4527	30146	7.4894	15762	1296.7743	14880	1.7755	63411	3610.0853	50918	17.9025
năm	37714	2303.4589	27116	6.7366	17970	1478.4313	15798	1.8851	67997	3871.1733	47919	16.8480
nhìn	37562	2294.1752	31652	7.8636	15399	1266.9095	14504	1.7306	8821	502.1930	8048	2.8296
nó	36582	2234.3197	22163	5.5061	49150	4043.6783	42021	5.0140	11492	654.2571	9037	3.1774
thành	36249	2213.9810	28678	7.1247	8475	697.2568	8173	0.9752	49674	2828.0168	39627	13.9326
vậy	35688	2179.7168	31524	7.8318	29036	2388.8554	27992	3.3401	18443	1049.9882	17131	6.0232
rất	35600	2174.3420	29051	7.2174	11287	928.6062	10261	1.2244	37154	2115.2341	30981	10.8927
hai	35168	2147.9568	28086	6.9776	3446	283.5100	3269	0.3901	29891	1701.7404	24392	8.5761
cùng	34274	2093.3539	29212	7.2574	9851	810.4634	9527	1.1368	29801	1696.6165	26329	9.2571
mới	33812	2065.1363	28541	7.0907	40633	3342.9660	38726	4.6209	36653	2086.7114	31417	11.0460
chúng	33656	2055.6083	22704	5.6405	8675	713.7113	8070	0.9629	26136	1487.9625	19518	6.8624
việc	33411	2040.6444	25745	6.3960	7103	584.3794	6759	0.8065	55734	3173.0219	43229	15.1991
bạn	33255	2031.1164	19169	4.7623	42220	3473.5320	34956	4.1710	34207	1947.4569	20815	7.3184
trước	32952	2012.6101	28822	7.1605	6465	531.8897	6320	0.7541	35874	2042.3617	31937	11.2289
mặt	32930	2011.2664	27965	6.9476	11052	909.2723	10589	1.2635	21709	1235.9266	18742	6.5896
tay	32857	2006.8078	26539	6.5933	10321	849.1313	9742	1.1624	15779	898.3226	13176	4.6326
nên	32712	1997.9516	27664	6.8728	27903	2295.6410	27019	3.2240	33785	1923.4318	28930	10.1716
đang	32414	1979.7506	27575	6.8507	31232	2569.5251	30134	3.5957	33330	1897.5279	29256	10.2862
hơn	32183	1965.6419	26059	6.4740	21107	1736.5192	19946	2.3800	42839	2438.8898	35173	12.3666
họ	31956	1951.7774	19949	4.9561	3820	314.2798	3220	0.3842	25164	1432.6250	19171	6.7404
học	31668	1934.1872	18823	4.6763	28698	2361.0474	24680	2.9449	43015	2448.9098	24305	8.5455
nam	31146	1902.3050	21556	5.3553	7225	594.4166	6689	0.7981	36302	2066.7284	27186	9.5584
muốn	31068	1897.5410	26428	6.5657	20426	1680.4918	19036	2.2714	14880	847.1412	13078	4.5981
đây	31022	1894.7314	27630	6.8643	26937	2216.1661	26193	3.1254	30697	1747.6272	27972	9.8348
qua	30889	1886.6082	26851	6.6708	21253	1748.5309	20208	2.4113	32955	1876.1786	29368	10.3256
nhất	30762	1878.8514	25550	6.3476	12071	993.1076	11412	1.3617	38784	2208.0325	33105	11.6395
theo	30601	1869.0180	26122	6.4897	8478	697.5037	8174	0.9753	47873	2725.4832	41698	14.6608
vẫn	29732	1815.9421	25289	6.2827	17385	1430.3021	16725	1.9957	28769	1637.8632	25086	8.8201
mắt	29496	1801.5279	25037	6.2201	8333	685.5742	7912	0.9441	9541	543.1837	8211	2.8869
tình	29474	1800.1842	23726	5.8944	11000	904.9941	10421	1.2435	28380	1615.7168	23293	8.1897
dân	29407	1796.0920	18055	4.4855	2171	178.6129	2064	0.2463	28872	1643.7272	21236	7.4664
hay	28771	1757.2470	23508	5.8403	34615	2847.8520	32676	3.8990	22793	1297.6404	20121	7.0744
thật	28285	1727.5636	24296	6.0360	23971	1972.1467	22833	2.7245	10806	615.2021	9611	3.3792
quan	28198	1722.2499	22060	5.4805	6030	496.1013	5794	0.6914	40576	2310.0538	32915	11.5727
lúc	27995	1709.8513	23860	5.9277	15938	1311.2542	14874	1.7748	15301	871.1093	13452	4.7296
cách	27899	1703.9879	22255	5.5290	5638	463.8506	5403	0.6447	26228	1493.2002	22713	7.9858
cậu	27773	1696.2922	15900	3.9502	4628	380.7557	3830	0.4570	3459	196.9262	2496	0.8776
giờ	27724	1693.2994	23763	5.9036	18986	1562.0199	18278	2.1810	19770	1125.5364	16624	5.8449
khác	27595	1685.4205	23220	5.7687	8873	730.0012	8605	1.0268	26437	1505.0989	23709	8.3359
hiện	27080	1653.9658	22719	5.6443	5271	433.6567	5154	0.6150	53853	3065.9337	44970	15.8112
nàng	27072	1653.4772	16165	4.0160	7313	601.6566	6299	0.7516	1959	111.5289	1302	0.4578
tự	26825	1638.3912	21513	5.3446	16510	1358.3139	15695	1.8728	19928	1134.5315	17311	6.0864
cảm	26153	1597.3474	21614	5.3697	10542	867.3135	10050	1.1992	17002	967.9499	14264	5.0151
động	25446	1554.1659	20689	5.1399	4943	406.6715	4771	0.5693	46310	2636.4992	35232	12.3874
chuyện	25155	1536.3925	20651	5.1305	8967	737.7348	8543	1.0194	14279	812.9253	11936	4.1966
tới	24975	1525.3987	21532	5.3494	9950	818.6083	9548	1.1393	25118	1430.0062	22206	7.8075
nữa	24902	1520.9400	22311	5.5429	38460	3164.1886	37248	4.4445	11489	654.0864	10813	3.8018
văn	24895	1520.5125	15796	3.9243	4043	332.6265	3798	0.4532	24461	1392.6022	18389	6.4655
ý	24875	1519.2910	21344	5.3027	23317	1918.3407	21397	2.5531	19503	1110.3356	17289	6.0787
gia	24824	1516.1760	19610	4.8719	6565	540.1169	6254	0.7462	41467	2360.7798	33714	11.8536
thời	24701	1508.6636	20389	5.0654	5436	447.2316	5243	0.6256	37066	2110.2241	31872	11.2060
điều	24482	1495.2877	20326	5.0497	4174	343.4041	4000	0.4773	38844	2211.4484	32589	11.4581
ấy	24440	1492.7225	18204	4.5226	15569	1280.8958	14225	1.6974	12662	720.8670	9339	3.2835
nếu	24418	1491.3788	21123	5.2478	9779	804.5398	9516	1.1355	23197	1320.6407	20433	7.1841
tại	24318	1485.2711	20309	5.0455	12592	1035.9715	12116	1.4457	58308	3319.5637	47220	16.6023
ai	24152	1475.1323	20142	5.0040	32535	2676.7258	30678	3.6606	11815	672.6460	10193	3.5838
nhiên	24135	1474.0940	21754	5.4045	5903	485.6528	5812	0.6935	22473	1279.4223	21174	7.4447
việt	24083	1470.9180	15488	3.8478	4603	378.6989	4336	0.5174	31466	1791.4075	22766	8.0044
quốc	23721	1448.8081	15043	3.7373	2222	182.8088	2097	0.2502	34580	1968.6923	25445	8.9463
định	23463	1433.0502	19523	4.8503	7423	610.7065	7262	0.8665	40989	2333.5665	33008	11.6054
ăn	23320	1424.3162	16533	4.1074	22717	1868.9774	19971	2.3830	17989	1024.1413	13124	4.6143
yêu	23312	1423.8276	17779	4.4170	18336	1508.5429	16136	1.9254	18713	1065.3597	14996	5.2725
quá	23048	1407.7032	19914	4.9474	48164	3962.5579	45690	5.4518	19353	1101.7959	17167	6.0358
đại	22872	1396.9537	17915	4.4508	4098	337.1514	3900	0.4654	23971	1364.7057	19474	6.8469
bên	22854	1395.8543	19447	4.8314	10326	849.5427	9548	1.1393	15436	878.7951	13538	4.7599
tiếng	22809	1393.1058	18341	4.5566	10241	842.5495	9232	1.1016	14288	813.4377	11817	4.1548
nay	22346	1364.8272	20032	4.9767	37415	3078.2141	36276	4.3285	26205	1491.8908	24086	8.4685
đồng	22319	1363.1781	17845	4.4334	3462	284.8263	3318	0.3959	52021	2961.6352	37271	13.1043
chủ	22131	1351.6956	16409	4.0766	2943	242.1271	2855	0.3407	28733	1635.8137	23561	8.2839
cười	22114	1350.6573	18619	4.6257	8099	666.3225	7476	0.8921	4019	228.8078	3518	1.2369
vừa	22031	1345.5879	16092	3.9979	13013	1070.6081	10813	1.2902	15319	872.1341	12236	4.3021
tâm	22029	1345.4658	18770	4.6632	8191	673.8915	7899	0.9425	23951	1363.5671	20307	7.1398
sinh	21840	1333.9222	17501	4.3479	7690	632.6732	7319	0.8733	32628	1857.5620	23711	8.3366
lần	21625	1320.7906	18012	4.4749	12022	989.0763	11118	1.3266	21565	1227.7285	18280	6.4271
trung	21557	1316.6374	15019	3.7313	3987	328.0192	3819	0.4557	32085	1826.6482	25315	8.9006
thực	21456	1310.4686	17882	4.4426	4366	359.2004	4244	0.5064	33158	1887.7357	27275	9.5897
hình	21331	1302.8340	17407	4.3246	16253	1337.1700	15449	1.8434	27317	1555.1986	22644	7.9615
đường	21161	1292.4509	16683	4.1447	4182	344.0623	3943	0.4705	24069	1370.2850	18084	6.3582
chưa	21128	1290.4354	18588	4.6180	33572	2762.0421	32170	3.8386	23313	1327.2448	20115	7.0723
đối	21000	1282.6175	17558	4.3621	2243	184.5365	2159	0.2576	27270	1552.5228	23344	8.2076
thân	20927	1278.1589	18114	4.5002	6556	539.3765	6378	0.7610	11899	677.4283	10820	3.8042
nghĩ	20849	1273.3949	18030	4.4793	11171	919.0627	10628	1.2682	9785	557.0750	8612	3.0279
mẹ	20829	1272.1733	12190	3.0285	9667	795.3253	8587	1.0246	14681	835.8118	9412	3.3092
hội	20815	1271.3182	14541	3.6125	3442	283.1809	3292	0.3928	32125	1828.9254	24348	8.5606
rằng	20780	1269.1806	17514	4.3511	1864	153.3554	1819	0.2170	22643	1289.1006	20547	7.2242
do	20748	1267.2261	16782	4.1693	13738	1130.2554	12613	1.5050	29888	1701.5696	26266	9.2350
nhận	20745	1267.0429	17774	4.4157	8179	672.9043	7902	0.9429	30484	1735.5008	26618	9.3587
bộ	20656	1261.6070	16280	4.0446	4427	364.2190	4181	0.4989	39407	2243.5008	29499	10.3717
số	20603	1258.3699	15972	3.9681	6765	556.5714	6241	0.7447	48033	2734.5922	37673	13.2456
nhau	20416	1246.9485	16315	4.0533	13532	1113.3073	12693	1.5146	14505	825.7919	12023	4.2272
nghe	20345	1242.6120	17773	4.4155	19979	1643.7162	18561	2.2147	7250	412.7536	6437	2.2632
sống	20341	1242.3677	15850	3.9377	4687	385.6098	4372	0.5217	18647	1061.6023	15467	5.4381
ngươi	20092	1227.1596	12743	3.1658	934	76.8422	799	0.0953	80	4.5545	54	0.0190
bản	20052	1224.7165	15786	3.9218	5648	464.6733	5351	0.6385	20837	1186.2823	17442	6.1325
cuộc	19787	1208.5311	15958	3.9646	3699	304.3248	3561	0.4249	25042	1425.6794	20877	7.3402
lý	19391	1184.3446	15434	3.8344	2973	244.5952	2841	0.3390	30016	1708.8568	23896	8.4017
vô	19316	1179.7638	16525	4.1054	8783	722.5967	8372	0.9990	8536	485.9675	7680	2.7002
lời	19259	1176.2824	17148	4.2602	4451	366.1935	4294	0.5124	13708	780.4174	12233	4.3010
cần	18966	1158.3868	16108	4.0018	7844	645.3431	7335	0.8752	21670	1233.7063	18304	6.4356
đều	18956	1157.7761	16560	4.1141	3456	284.3327	3318	0.3959	16544	941.8752	14991	5.2707
bao	18937	1156.6156	16488	4.0962	14559	1197.8009	14086	1.6808	13301	757.2463	11841	4.1632
bằng	18584	1135.0554	15420	3.8309	5104	419.9173	4886	0.5830	21972	1250.8996	19046	6.6965
thứ	18471	1128.1537	15343	3.8118	8612	708.5281	7985	0.9528	17038	969.9994	14568	5.1220
thường	18291	1117.1598	15585	3.8719	3658	300.9517	3539	0.4223	19923	1134.2469	17555	6.1722
lòng	18218	1112.7012	16369	4.0667	3855	317.1593	3758	0.4484	8038	457.6156	7372	2.5920
tử	18189	1110.9300	14071	3.4958	2205	181.4102	2105	0.2512	7336	417.6497	6204	2.1813
bảo	18085	1104.5780	14829	3.6841	12924	1063.2858	12305	1.4683	21255	1210.0797	17259	6.0682
trường	17949	1096.2715	13683	3.3994	4209	346.2837	3948	0.4711	45245	2575.8671	32617	11.4679
cơ	17620	1076.1772	14697	3.6513	17577	1446.0983	17142	2.0454	35966	2047.5994	28979	10.1888
hỏi	17502	1068.9701	15411	3.8287	10194	838.6827	9671	1.1540	9685	551.3819	8704	3.0603
đâu	17452	1065.9162	15320	3.8061	44461	3657.9040	41302	4.9282	6534	371.9906	5905	2.0762
tin	17337	1058.8924	13775	3.4222	13201	1086.0752	12297	1.4673	24801	1411.9589	20633	7.2544
phát	17323	1058.0373	14644	3.6381	5997	493.3863	5823	0.6948	32822	1868.6067	26714	9.3925
cứ	17260	1054.1894	15061	3.7417	19629	1614.9209	19005	2.2677	10296	586.1670	9284	3.2642
chẳng	17188	1049.7919	14795	3.6756	7518	618.5224	7248	0.8648	7523	428.2959	6806	2.3929
bất	17136	1046.6159	15058	3.7410	2946	242.3739	2874	0.3429	15742	896.2162	14173	4.9831
hàng	17043	1040.9357	12974	3.2232	5770	474.7106	5418	0.6465	46105	2624.8282	32005	11.2528
cao	17014	1039.1645	14290	3.5502	5376	442.2953	5043	0.6017	30408	1731.1740	25567	8.9892
trở	16903	1032.3849	15007	3.7283	3261	268.2896	3195	0.3812	17274	983.4353	15777	5.5471
lấy	16771	1024.3228	14891	3.6995	7412	609.8015	6973	0.8320	8693	494.9058	7735	2.7196
bình	16691	1019.4366	13997	3.4774	4639	381.6607	4416	0.5269	22117	1259.1547	18133	6.3755
hết	16663	1017.7264	15051	3.7392	24346	2002.9988	23495	2.8035	13608	774.7243	12526	4.4041
ngoài	16631	1015.7720	14948	3.7137	4832	397.5392	4754	0.5673	21511	1224.6542	19431	6.8318
lớn	16611	1014.5504	14657	3.6414	3191	262.5306	3061	0.3652	22323	1270.8826	20011	7.0357
ba	16573	1012.2295	12571	3.1231	4512	371.2121	4041	0.4822	11406	649.3610	9393	3.3025
bà	16540	1010.2140	10447	2.5954	9191	756.1637	8098	0.9663	18081	1029.3790	11597	4.0774
mọi	16508	1008.2595	14159	3.5176	6919	569.2413	6652	0.7937	12341	702.5920	11031	3.8784
thanh	16427	1003.3123	13610	3.3812	2899	238.5071	2795	0.3335	18830	1072.0207	14654	5.1523
tư	16390	1001.0524	12574	3.1239	2023	166.4366	1914	0.2284	24336	1385.4857	18304	6.4356
tiếp	16328	997.2656	14605	3.6284	5481	450.9339	5356	0.6391	25181	1433.5929	22289	7.8367
xuống	16281	994.3950	14451	3.5902	3452	284.0036	3325	0.3967	8543	486.3661	7557	2.6570
thôi	16015	978.1485	14564	3.6183	42751	3517.2185	41228	4.9194	5059	288.0166	4718	1.6588
thích	15959	974.7282	13506	3.3554	13803	1135.6031	12658	1.5104	10767	612.9818	9385	3.2997
câu	15879	969.8421	13416	3.3330	6869	565.1277	6413	0.7652	9471	539.1985	8004	2.8142
hoa	15801	965.0781	12163	3.0218	4287	352.7009	3921	0.4679	11719	667.1806	8176	2.8746
quyền	15800	965.0170	10460	2.5987	852	70.0959	811	0.0968	13148	748.5358	10584	3.7213
thương	15759	962.5128	13339	3.3139	6810	560.2736	6428	0.7670	17657	1005.2400	14760	5.1895
tính	15665	956.7716	12857	3.1942	7409	609.5547	7100	0.8472	19212	1093.7686	16560	5.8224
hành	15648	955.7333	12982	3.2252	3476	285.9781	3355	0.4003	27782	1581.6718	22814	8.0213
kinh	15646	955.6111	12608	3.1323	6593	542.4206	6399	0.7635	26035	1482.2124	20232	7.1134
kia	15470	944.8616	14026	3.4846	10647	875.9520	10417	1.2430	2895	164.8168	2696	0.9479
chút	15442	943.1514	14021	3.4833	3488	286.9654	3321	0.3963	3238	184.3443	3030	1.0653
tiểu	15280	933.2569	11672	2.8998	1058	87.0440	979	0.1168	3197	182.0101	2707	0.9518
bắt	15237	930.6306	13442	3.3395	6887	566.6086	6684	0.7975	14204	808.6555	12774	4.4913
hiểu	15221	929.6534	13092	3.2525	8753	720.1285	8328	0.9937	8123	462.4548	7351	2.5846
toàn	15137	924.5229	13284	3.3002	9877	812.6025	9648	1.1512	20592	1172.3341	18233	6.4106
đời	15073	920.6140	12677	3.1494	6524	536.7438	6310	0.7529	9151	520.9804	8181	2.8764
nhỏ	15054	919.4535	13155	3.2682	4683	385.2807	4450	0.5310	10325	587.8181	9331	3.2807
thức	14868	908.0932	11953	2.9696	4339	356.9790	4173	0.4979	15376	875.3792	13487	4.7419
đất	14864	907.8489	11278	2.8019	1750	143.9763	1701	0.2030	17243	981.6704	12300	4.3246
giới	14736	900.0310	11772	2.9246	2412	198.4405	2314	0.2761	20871	1188.2180	17854	6.2774
mấy	14708	898.3209	12687	3.1519	27642	2274.1680	26087	3.1128	4972	283.0636	4474	1.5730
bài	14553	888.8539	10434	2.5922	13671	1124.7432	12487	1.4900	9427	536.6935	7438	2.6152
xem	14470	883.7845	12822	3.1855	35737	2940.1614	32264	3.8498	10513	598.5212	9557	3.3602
hôm	14405	879.8145	12776	3.1740	21474	1766.7131	20371	2.4307	9306	529.8048	8673	3.0494
gian	14375	877.9822	12488	3.1025	3948	324.8106	3834	0.4575	19725	1122.9744	17503	6.1539
sáng	14288	872.6685	12268	3.0478	9473	779.3645	9114	1.0875	13998	796.9276	12234	4.3014
viên	14163	865.0339	11044	2.7437	2815	231.5962	2716	0.3241	31302	1782.0708	24071	8.4632
an	14159	864.7896	11055	2.7465	5416	445.5862	5024	0.5995	19795	1126.9596	15377	5.4065
tìm	14081	860.0256	12202	3.0314	5723	470.8438	5443	0.6495	13960	794.7642	12203	4.2905
đề	14034	857.1550	11336	2.8163	4654	382.8948	4396	0.5245	22449	1278.0559	18651	6.5576
phòng	13801	842.9240	11225	2.7887	2456	202.0605	2323	0.2772	17057	971.0811	13745	4.8327
dù	13781	841.7025	12555	3.1191	5434	447.0671	5298	0.6322	12234	696.5003	11557	4.0634
đưa	13774	841.2749	12487	3.1022	3652	300.4581	3527	0.4208	16581	943.9817	15164	5.3316
báo	13746	839.5648	10321	2.5641	4382	360.5168	4195	0.5006	22050	1255.3402	18147	6.3804
tiền	13726	838.3432	10085	2.5055	9687	796.9707	8711	1.0394	27004	1537.3791	19600	6.8912
nhớ	13709	837.3049	11488	2.8541	16325	1343.0936	14942	1.7829	5446	310.0491	4699	1.6521
nơi	13677	835.3505	11732	2.9147	2235	183.8784	2131	0.2543	10799	614.8036	9539	3.3539
pháp	13609	831.1972	9420	2.3403	864	71.0832	829	0.0989	18344	1044.3520	14410	5.0665
thông	13574	829.0595	11165	2.7738	3942	324.3170	3837	0.4578	31266	1780.0212	24855	8.7389
vị	13551	827.6547	11163	2.7733	1701	139.9450	1650	0.1969	17520	997.4404	14796	5.2022
hoàng	13546	827.3494	10318	2.5634	1347	110.8206	1301	0.1552	9336	531.5128	7495	2.6352
viết	13405	818.7375	9739	2.4195	6139	505.0690	5563	0.6638	5180	294.9053	4305	1.5136
gọi	13391	817.8824	11494	2.8555	7206	592.8534	6735	0.8036	7910	450.3284	7050	2.4787
xe	13343	814.9507	8561	2.1269	5186	426.6636	4520	0.5393	29290	1667.5245	15908	5.5932
tác	13340	814.7675	10400	2.5838	1280	105.3084	1245	0.1486	20476	1165.7300	16499	5.8009
ngay	13326	813.9124	12206	3.0324	9039	743.6584	8643	1.0313	13089	745.1768	12281	4.3179
tốt	13302	812.4466	11750	2.9191	8224	676.6065	7831	0.9344	14310	814.6902	12602	4.4308
từng	13301	812.3855	11360	2.8223	2297	188.9792	2128	0.2539	13071	744.1520	11726	4.1228
minh	13208	806.7053	10747	2.6700	9498	781.4213	8285	0.9886	14336	816.1704	11865	4.1717
nghĩa	13161	803.8347	10048	2.4963	2497	205.4337	2408	0.2873	7250	412.7536	6411	2.2541
tế	13106	800.4755	10026	2.4908	1493	122.8324	1447	0.1727	26474	1507.2053	20766	7.3012
tên	13105	800.4144	10693	2.6565	8821	725.7230	8107	0.9673	11836	673.8416	9694	3.4084
phần	13025	795.5282	10751	2.6710	3017	248.2152	2826	0.3372	19892	1132.4820	16573	5.8270
kỳ	12973	792.3522	10970	2.7254	1292	106.2957	1241	0.1481	13135	747.7957	11435	4.0205
tất	12965	791.8636	11659	2.8965	4064	334.3542	3956	0.4720	10601	603.5312	9968	3.5047
ngồi	12893	787.4661	11215	2.7862	10187	838.1068	9813	1.1709	4720	268.7168	4228	1.4865
đúng	12816	782.7631	11660	2.8968	13384	1101.1310	12876	1.5364	9058	515.6858	8324	2.9267
luôn	12786	780.9308	10088	2.5062	17296	1422.9799	16469	1.9651	9731	554.0007	8510	2.9921
lực	12777	780.3811	10304	2.5599	1653	135.9959	1611	0.1922	18570	1057.2185	15851	5.5731
giáo	12769	779.8925	7892	1.9607	932	76.6777	889	0.1061	10273	584.8576	7288	2.5624
trọng	12622	770.9142	10988	2.7298	2209	181.7393	2127	0.2538	17610	1002.5643	15545	5.4655
